date,district,cases,deaths,epiweek
2022-05-27T00:00:00Z,Mulanje,0,0,21
2022-05-28T00:00:00Z,Mulanje,0,0,21
2022-05-29T00:00:00Z,Mulanje,0,0,21
2022-05-30T00:00:00Z,Mulanje,0,0,22
2022-05-31T00:00:00Z,Mulanje,0,0,22
2022-06-01T00:00:00Z,Mulanje,0,0,22
2022-06-02T00:00:00Z,Mulanje,0,0,22
2022-06-03T00:00:00Z,Mulanje,0,0,22
2022-06-04T00:00:00Z,Mulanje,0,0,22
2022-06-05T00:00:00Z,Mulanje,0,0,22
2022-06-06T00:00:00Z,Mulanje,0,0,23
2022-06-07T00:00:00Z,Mulanje,0,0,23
2022-06-08T00:00:00Z,Mulanje,0,0,23
2022-06-09T00:00:00Z,Mulanje,0,0,23
2022-06-10T00:00:00Z,Mulanje,0,0,23
2022-06-11T00:00:00Z,Mulanje,0,0,23
2022-06-12T00:00:00Z,Mulanje,0,0,23
2022-06-13T00:00:00Z,Mulanje,0,0,24
2022-06-14T00:00:00Z,Mulanje,0,0,24
2022-06-15T00:00:00Z,Mulanje,0,0,24
2022-06-16T00:00:00Z,Mulanje,0,0,24
2022-06-17T00:00:00Z,Mulanje,0,0,24
2022-06-18T00:00:00Z,Mulanje,0,0,24
2022-06-19T00:00:00Z,Mulanje,0,0,24
2022-06-20T00:00:00Z,Mulanje,0,0,25
2022-06-21T00:00:00Z,Mulanje,0,0,25
2022-06-22T00:00:00Z,Mulanje,0,0,25
2022-06-23T00:00:00Z,Mulanje,0,0,25
2022-06-24T00:00:00Z,Mulanje,0,0,25
2022-06-25T00:00:00Z,Mulanje,0,0,25
2022-06-26T00:00:00Z,Mulanje,0,0,25
2022-06-27T00:00:00Z,Mulanje,0,0,26
2022-06-28T00:00:00Z,Mulanje,0,0,26
2022-06-29T00:00:00Z,Mulanje,0,0,26
2022-06-30T00:00:00Z,Mulanje,0,0,26
2022-07-01T00:00:00Z,Mulanje,0,0,26
2022-07-02T00:00:00Z,Mulanje,0,0,26
2022-07-03T00:00:00Z,Mulanje,0,0,26
2022-07-04T00:00:00Z,Mulanje,0,0,27
2022-07-05T00:00:00Z,Mulanje,0,0,27
2022-07-06T00:00:00Z,Mulanje,0,0,27
2022-07-07T00:00:00Z,Mulanje,0,0,27
2022-07-08T00:00:00Z,Mulanje,0,0,27
2022-07-09T00:00:00Z,Mulanje,1,1,27
2022-07-10T00:00:00Z,Mulanje,0,0,27
2022-07-11T00:00:00Z,Mulanje,0,0,28
2022-07-12T00:00:00Z,Mulanje,0,0,28
2022-07-13T00:00:00Z,Mulanje,0,0,28
2022-07-14T00:00:00Z,Mulanje,1,0,28
2022-07-15T00:00:00Z,Mulanje,0,0,28
2022-07-16T00:00:00Z,Mulanje,0,0,28
2022-07-17T00:00:00Z,Mulanje,0,0,28
2022-07-18T00:00:00Z,Mulanje,0,0,29
2022-07-19T00:00:00Z,Mulanje,0,0,29
2022-07-20T00:00:00Z,Mulanje,0,0,29
2022-07-21T00:00:00Z,Mulanje,0,0,29
2022-07-22T00:00:00Z,Mulanje,0,0,29
2022-07-23T00:00:00Z,Mulanje,0,0,29
2022-07-24T00:00:00Z,Mulanje,0,0,29
2022-07-25T00:00:00Z,Mulanje,0,0,30
2022-07-26T00:00:00Z,Mulanje,0,0,30
2022-07-27T00:00:00Z,Mulanje,0,0,30
2022-07-28T00:00:00Z,Mulanje,0,0,30
2022-07-29T00:00:00Z,Mulanje,0,0,30
2022-07-30T00:00:00Z,Mulanje,0,0,30
2022-07-31T00:00:00Z,Mulanje,0,0,30
2022-08-01T00:00:00Z,Mulanje,0,0,31
2022-08-02T00:00:00Z,Mulanje,0,0,31
2022-08-03T00:00:00Z,Mulanje,0,0,31
2022-08-04T00:00:00Z,Mulanje,0,0,31
2022-08-05T00:00:00Z,Mulanje,0,0,31
2022-08-06T00:00:00Z,Mulanje,0,0,31
2022-08-07T00:00:00Z,Mulanje,0,0,31
2022-08-08T00:00:00Z,Mulanje,0,0,32
2022-08-09T00:00:00Z,Mulanje,0,0,32
2022-08-10T00:00:00Z,Mulanje,0,0,32
2022-08-11T00:00:00Z,Mulanje,0,0,32
2022-08-12T00:00:00Z,Mulanje,0,0,32
2022-08-13T00:00:00Z,Mulanje,0,0,32
2022-08-14T00:00:00Z,Mulanje,0,0,32
2022-08-15T00:00:00Z,Mulanje,0,0,33
2022-08-16T00:00:00Z,Mulanje,0,0,33
2022-08-17T00:00:00Z,Mulanje,0,0,33
2022-08-18T00:00:00Z,Mulanje,0,0,33
2022-08-19T00:00:00Z,Mulanje,0,0,33
2022-08-20T00:00:00Z,Mulanje,0,0,33
2022-08-21T00:00:00Z,Mulanje,0,0,33
2022-08-22T00:00:00Z,Mulanje,0,0,34
2022-08-23T00:00:00Z,Mulanje,0,0,34
2022-08-24T00:00:00Z,Mulanje,0,0,34
2022-08-25T00:00:00Z,Mulanje,0,0,34
2022-08-26T00:00:00Z,Mulanje,0,0,34
2022-08-27T00:00:00Z,Mulanje,0,0,34
2022-08-28T00:00:00Z,Mulanje,0,0,34
2022-08-29T00:00:00Z,Mulanje,0,0,35
2022-08-30T00:00:00Z,Mulanje,0,0,35
2022-08-31T00:00:00Z,Mulanje,0,0,35
2022-09-01T00:00:00Z,Mulanje,0,0,35
2022-09-02T00:00:00Z,Mulanje,0,0,35
2022-09-03T00:00:00Z,Mulanje,0,0,35
2022-09-04T00:00:00Z,Mulanje,0,0,35
2022-09-05T00:00:00Z,Mulanje,0,0,36
2022-09-06T00:00:00Z,Mulanje,0,0,36
2022-09-07T00:00:00Z,Mulanje,0,0,36
2022-09-08T00:00:00Z,Mulanje,0,0,36
2022-09-09T00:00:00Z,Mulanje,0,0,36
2022-09-10T00:00:00Z,Mulanje,1,0,36
2022-09-11T00:00:00Z,Mulanje,1,0,36
2022-09-12T00:00:00Z,Mulanje,0,0,37
2022-09-13T00:00:00Z,Mulanje,0,0,37
2022-09-14T00:00:00Z,Mulanje,1,0,37
2022-09-15T00:00:00Z,Mulanje,0,0,37
2022-09-16T00:00:00Z,Mulanje,0,0,37
2022-09-17T00:00:00Z,Mulanje,0,0,37
2022-09-18T00:00:00Z,Mulanje,0,0,37
2022-09-19T00:00:00Z,Mulanje,0,0,38
2022-09-20T00:00:00Z,Mulanje,0,0,38
2022-09-21T00:00:00Z,Mulanje,0,0,38
2022-09-22T00:00:00Z,Mulanje,0,0,38
2022-09-23T00:00:00Z,Mulanje,0,0,38
2022-09-24T00:00:00Z,Mulanje,0,0,38
2022-09-25T00:00:00Z,Mulanje,0,0,38
2022-09-26T00:00:00Z,Mulanje,0,0,39
2022-09-27T00:00:00Z,Mulanje,0,0,39
2022-09-28T00:00:00Z,Mulanje,0,0,39
2022-09-29T00:00:00Z,Mulanje,0,0,39
2022-09-30T00:00:00Z,Mulanje,0,0,39
2022-10-01T00:00:00Z,Mulanje,0,0,39
2022-10-02T00:00:00Z,Mulanje,0,0,39
2022-10-03T00:00:00Z,Mulanje,0,0,40
2022-10-04T00:00:00Z,Mulanje,0,0,40
2022-10-05T00:00:00Z,Mulanje,0,0,40
2022-10-06T00:00:00Z,Mulanje,0,0,40
2022-10-07T00:00:00Z,Mulanje,0,0,40
2022-10-08T00:00:00Z,Mulanje,0,0,40
2022-10-09T00:00:00Z,Mulanje,0,0,40
2022-10-10T00:00:00Z,Mulanje,2,0,41
2022-10-11T00:00:00Z,Mulanje,0,0,41
2022-10-12T00:00:00Z,Mulanje,0,0,41
2022-10-13T00:00:00Z,Mulanje,0,0,41
2022-10-14T00:00:00Z,Mulanje,3,0,41
2022-10-15T00:00:00Z,Mulanje,3,0,41
2022-10-16T00:00:00Z,Mulanje,0,0,41
2022-10-17T00:00:00Z,Mulanje,2,0,42
2022-10-18T00:00:00Z,Mulanje,0,0,42
2022-10-19T00:00:00Z,Mulanje,0,0,42
2022-10-20T00:00:00Z,Mulanje,10,1,42
2022-10-21T00:00:00Z,Mulanje,3,0,42
2022-10-22T00:00:00Z,Mulanje,2,0,42
2022-10-23T00:00:00Z,Mulanje,0,0,42
2022-10-24T00:00:00Z,Mulanje,1,0,43
2022-10-25T00:00:00Z,Mulanje,0,0,43
2022-10-26T00:00:00Z,Mulanje,0,0,43
2022-10-27T00:00:00Z,Mulanje,3,0,43
2022-10-28T00:00:00Z,Mulanje,1,0,43
2022-10-29T00:00:00Z,Mulanje,4,0,43
2022-10-30T00:00:00Z,Mulanje,1,1,43
2022-10-31T00:00:00Z,Mulanje,0,0,44
2022-11-01T00:00:00Z,Mulanje,0,0,44
2022-11-02T00:00:00Z,Mulanje,0,0,44
2022-11-03T00:00:00Z,Mulanje,1,1,44
2022-11-04T00:00:00Z,Mulanje,1,0,44
2022-11-05T00:00:00Z,Mulanje,0,0,44
2022-11-06T00:00:00Z,Mulanje,0,0,44
2022-11-07T00:00:00Z,Mulanje,0,0,45
2022-11-08T00:00:00Z,Mulanje,0,0,45
2022-11-09T00:00:00Z,Mulanje,0,0,45
2022-11-10T00:00:00Z,Mulanje,0,0,45
2022-11-11T00:00:00Z,Mulanje,0,0,45
2022-11-12T00:00:00Z,Mulanje,0,0,45
2022-11-13T00:00:00Z,Mulanje,0,0,45
2022-11-14T00:00:00Z,Mulanje,0,0,46
2022-11-15T00:00:00Z,Mulanje,1,0,46
2022-11-16T00:00:00Z,Mulanje,0,0,46
2022-11-17T00:00:00Z,Mulanje,0,0,46
2022-11-18T00:00:00Z,Mulanje,0,0,46
2022-11-19T00:00:00Z,Mulanje,0,0,46
2022-11-20T00:00:00Z,Mulanje,0,0,46
2022-11-21T00:00:00Z,Mulanje,0,0,47
2022-11-22T00:00:00Z,Mulanje,0,0,47
2022-11-23T00:00:00Z,Mulanje,0,0,47
2022-11-24T00:00:00Z,Mulanje,0,0,47
2022-11-25T00:00:00Z,Mulanje,0,0,47
2022-11-26T00:00:00Z,Mulanje,1,0,47
2022-11-27T00:00:00Z,Mulanje,0,0,47
2022-11-28T00:00:00Z,Mulanje,0,0,48
2022-11-29T00:00:00Z,Mulanje,0,0,48
2022-11-30T00:00:00Z,Mulanje,2,0,48
2022-12-01T00:00:00Z,Mulanje,0,0,48
2022-12-02T00:00:00Z,Mulanje,1,0,48
2022-12-03T00:00:00Z,Mulanje,5,0,48
2022-12-04T00:00:00Z,Mulanje,1,0,48
2022-12-05T00:00:00Z,Mulanje,0,0,49
2022-12-06T00:00:00Z,Mulanje,0,0,49
2022-12-07T00:00:00Z,Mulanje,1,0,49
2022-12-08T00:00:00Z,Mulanje,1,0,49
2022-12-09T00:00:00Z,Mulanje,1,0,49
2022-12-10T00:00:00Z,Mulanje,0,0,49
2022-12-11T00:00:00Z,Mulanje,1,0,49
2022-12-12T00:00:00Z,Mulanje,0,0,50
2022-12-13T00:00:00Z,Mulanje,1,0,50
2022-12-14T00:00:00Z,Mulanje,2,0,50
2022-12-15T00:00:00Z,Mulanje,2,0,50
2022-12-16T00:00:00Z,Mulanje,1,0,50
2022-12-17T00:00:00Z,Mulanje,1,0,50
2022-12-18T00:00:00Z,Mulanje,0,0,50
2022-12-19T00:00:00Z,Mulanje,1,0,51
2022-12-20T00:00:00Z,Mulanje,0,0,51
2022-12-21T00:00:00Z,Mulanje,0,0,51
2022-12-22T00:00:00Z,Mulanje,2,0,51
2022-12-23T00:00:00Z,Mulanje,3,0,51
2022-12-24T00:00:00Z,Mulanje,0,0,51
2022-12-25T00:00:00Z,Mulanje,1,0,51
2022-12-26T00:00:00Z,Mulanje,9,0,52
2022-12-27T00:00:00Z,Mulanje,8,0,52
2022-12-28T00:00:00Z,Mulanje,4,1,52
2022-12-29T00:00:00Z,Mulanje,8,0,52
2022-12-30T00:00:00Z,Mulanje,1,0,52
2022-09-04T00:00:00Z,Mwanza,1,0,35
2022-09-05T00:00:00Z,Mwanza,1,0,36
2022-09-06T00:00:00Z,Mwanza,0,0,36
2022-09-07T00:00:00Z,Mwanza,0,0,36
2022-09-08T00:00:00Z,Mwanza,0,0,36
2022-09-09T00:00:00Z,Mwanza,0,0,36
2022-09-10T00:00:00Z,Mwanza,1,0,36
2022-09-11T00:00:00Z,Mwanza,0,0,36
2022-09-12T00:00:00Z,Mwanza,0,0,37
2022-09-13T00:00:00Z,Mwanza,1,0,37
2022-09-14T00:00:00Z,Mwanza,1,0,37
2022-09-15T00:00:00Z,Mwanza,1,0,37
2022-09-16T00:00:00Z,Mwanza,0,0,37
2022-09-17T00:00:00Z,Mwanza,2,0,37
2022-09-18T00:00:00Z,Mwanza,0,0,37
2022-09-19T00:00:00Z,Mwanza,0,0,38
2022-09-20T00:00:00Z,Mwanza,0,0,38
2022-09-21T00:00:00Z,Mwanza,0,0,38
2022-09-22T00:00:00Z,Mwanza,0,0,38
2022-09-23T00:00:00Z,Mwanza,1,0,38
2022-09-24T00:00:00Z,Mwanza,0,0,38
2022-09-25T00:00:00Z,Mwanza,0,0,38
2022-09-26T00:00:00Z,Mwanza,2,1,39
2022-09-27T00:00:00Z,Mwanza,0,0,39
2022-09-28T00:00:00Z,Mwanza,0,0,39
2022-09-29T00:00:00Z,Mwanza,0,0,39
2022-09-30T00:00:00Z,Mwanza,0,0,39
2022-10-01T00:00:00Z,Mwanza,0,0,39
2022-10-02T00:00:00Z,Mwanza,2,0,39
2022-10-03T00:00:00Z,Mwanza,0,0,40
2022-10-04T00:00:00Z,Mwanza,0,0,40
2022-10-05T00:00:00Z,Mwanza,0,0,40
2022-10-06T00:00:00Z,Mwanza,2,0,40
2022-10-07T00:00:00Z,Mwanza,0,0,40
2022-10-08T00:00:00Z,Mwanza,0,0,40
2022-10-09T00:00:00Z,Mwanza,0,0,40
2022-10-10T00:00:00Z,Mwanza,0,0,41
2022-10-11T00:00:00Z,Mwanza,0,0,41
2022-10-12T00:00:00Z,Mwanza,0,0,41
2022-10-13T00:00:00Z,Mwanza,0,0,41
2022-10-14T00:00:00Z,Mwanza,0,0,41
2022-10-15T00:00:00Z,Mwanza,1,0,41
2022-10-16T00:00:00Z,Mwanza,0,0,41
2022-10-17T00:00:00Z,Mwanza,0,0,42
2022-10-18T00:00:00Z,Mwanza,0,0,42
2022-10-19T00:00:00Z,Mwanza,0,0,42
2022-10-20T00:00:00Z,Mwanza,4,0,42
2022-10-21T00:00:00Z,Mwanza,0,0,42
2022-10-22T00:00:00Z,Mwanza,0,0,42
2022-10-23T00:00:00Z,Mwanza,0,0,42
2022-10-24T00:00:00Z,Mwanza,0,0,43
2022-10-25T00:00:00Z,Mwanza,0,0,43
2022-10-26T00:00:00Z,Mwanza,1,0,43
2022-10-27T00:00:00Z,Mwanza,1,0,43
2022-10-28T00:00:00Z,Mwanza,2,1,43
2022-10-29T00:00:00Z,Mwanza,0,0,43
2022-10-30T00:00:00Z,Mwanza,0,0,43
2022-10-31T00:00:00Z,Mwanza,0,0,44
2022-11-01T00:00:00Z,Mwanza,0,0,44
2022-11-02T00:00:00Z,Mwanza,0,0,44
2022-11-03T00:00:00Z,Mwanza,0,0,44
2022-11-04T00:00:00Z,Mwanza,0,0,44
2022-11-05T00:00:00Z,Mwanza,1,0,44
2022-11-06T00:00:00Z,Mwanza,1,0,44
2022-11-07T00:00:00Z,Mwanza,0,0,45
2022-11-08T00:00:00Z,Mwanza,1,0,45
2022-11-09T00:00:00Z,Mwanza,0,0,45
2022-11-10T00:00:00Z,Mwanza,3,0,45
2022-11-11T00:00:00Z,Mwanza,0,0,45
2022-11-12T00:00:00Z,Mwanza,0,0,45
2022-11-13T00:00:00Z,Mwanza,0,0,45
2022-11-14T00:00:00Z,Mwanza,0,0,46
2022-11-15T00:00:00Z,Mwanza,0,0,46
2022-11-16T00:00:00Z,Mwanza,0,0,46
2022-11-17T00:00:00Z,Mwanza,0,0,46
2022-11-18T00:00:00Z,Mwanza,0,0,46
2022-11-19T00:00:00Z,Mwanza,0,0,46
2022-11-20T00:00:00Z,Mwanza,0,0,46
2022-11-21T00:00:00Z,Mwanza,0,0,47
2022-11-22T00:00:00Z,Mwanza,0,0,47
2022-11-23T00:00:00Z,Mwanza,0,0,47
2022-11-24T00:00:00Z,Mwanza,0,0,47
2022-11-25T00:00:00Z,Mwanza,0,0,47
2022-11-26T00:00:00Z,Mwanza,0,0,47
2022-11-27T00:00:00Z,Mwanza,0,0,47
2022-11-28T00:00:00Z,Mwanza,0,0,48
2022-11-29T00:00:00Z,Mwanza,0,0,48
2022-11-30T00:00:00Z,Mwanza,0,0,48
2022-12-01T00:00:00Z,Mwanza,0,0,48
2022-12-02T00:00:00Z,Mwanza,0,0,48
2022-12-03T00:00:00Z,Mwanza,0,0,48
2022-12-04T00:00:00Z,Mwanza,0,0,48
2022-12-05T00:00:00Z,Mwanza,0,0,49
2022-12-06T00:00:00Z,Mwanza,0,0,49
2022-12-07T00:00:00Z,Mwanza,0,0,49
2022-12-08T00:00:00Z,Mwanza,0,0,49
2022-12-09T00:00:00Z,Mwanza,0,0,49
2022-12-10T00:00:00Z,Mwanza,0,0,49
2022-12-11T00:00:00Z,Mwanza,0,0,49
2022-12-12T00:00:00Z,Mwanza,0,0,50
2022-12-13T00:00:00Z,Mwanza,0,0,50
2022-12-14T00:00:00Z,Mwanza,0,0,50
2022-12-15T00:00:00Z,Mwanza,0,0,50
2022-12-16T00:00:00Z,Mwanza,0,0,50
2022-12-17T00:00:00Z,Mwanza,0,0,50
2022-12-18T00:00:00Z,Mwanza,0,0,50
2022-12-19T00:00:00Z,Mwanza,0,0,51
2022-12-20T00:00:00Z,Mwanza,1,0,51
2022-12-21T00:00:00Z,Mwanza,1,0,51
2022-12-22T00:00:00Z,Mwanza,0,0,51
2022-12-23T00:00:00Z,Mwanza,0,0,51
2022-12-24T00:00:00Z,Mwanza,2,0,51
2022-12-25T00:00:00Z,Mwanza,0,0,51
2022-12-26T00:00:00Z,Mwanza,2,0,52
2022-12-27T00:00:00Z,Mwanza,0,0,52
2022-12-28T00:00:00Z,Mwanza,2,0,52
2022-12-29T00:00:00Z,Mwanza,1,0,52
2022-12-30T00:00:00Z,Mwanza,0,0,52
2022-06-26T00:00:00Z,Mangochi,1,0,25
2022-06-27T00:00:00Z,Mangochi,0,0,26
2022-06-28T00:00:00Z,Mangochi,0,0,26
2022-06-29T00:00:00Z,Mangochi,0,0,26
2022-06-30T00:00:00Z,Mangochi,0,0,26
2022-07-01T00:00:00Z,Mangochi,0,0,26
2022-07-02T00:00:00Z,Mangochi,0,0,26
2022-07-03T00:00:00Z,Mangochi,0,0,26
2022-07-04T00:00:00Z,Mangochi,0,0,27
2022-07-05T00:00:00Z,Mangochi,0,0,27
2022-07-06T00:00:00Z,Mangochi,0,0,27
2022-07-07T00:00:00Z,Mangochi,0,0,27
2022-07-08T00:00:00Z,Mangochi,0,0,27
2022-07-09T00:00:00Z,Mangochi,0,0,27
2022-07-10T00:00:00Z,Mangochi,0,0,27
2022-07-11T00:00:00Z,Mangochi,0,0,28
2022-07-12T00:00:00Z,Mangochi,0,0,28
2022-07-13T00:00:00Z,Mangochi,0,0,28
2022-07-14T00:00:00Z,Mangochi,0,0,28
2022-07-15T00:00:00Z,Mangochi,0,0,28
2022-07-16T00:00:00Z,Mangochi,0,0,28
2022-07-17T00:00:00Z,Mangochi,0,0,28
2022-07-18T00:00:00Z,Mangochi,0,0,29
2022-07-19T00:00:00Z,Mangochi,0,0,29
2022-07-20T00:00:00Z,Mangochi,0,0,29
2022-07-21T00:00:00Z,Mangochi,0,0,29
2022-07-22T00:00:00Z,Mangochi,0,0,29
2022-07-23T00:00:00Z,Mangochi,0,0,29
2022-07-24T00:00:00Z,Mangochi,0,0,29
2022-07-25T00:00:00Z,Mangochi,0,0,30
2022-07-26T00:00:00Z,Mangochi,0,0,30
2022-07-27T00:00:00Z,Mangochi,0,0,30
2022-07-28T00:00:00Z,Mangochi,0,0,30
2022-07-29T00:00:00Z,Mangochi,0,0,30
2022-07-30T00:00:00Z,Mangochi,0,0,30
2022-07-31T00:00:00Z,Mangochi,0,0,30
2022-08-01T00:00:00Z,Mangochi,0,0,31
2022-08-02T00:00:00Z,Mangochi,0,0,31
2022-08-03T00:00:00Z,Mangochi,0,0,31
2022-08-04T00:00:00Z,Mangochi,0,0,31
2022-08-05T00:00:00Z,Mangochi,0,0,31
2022-08-06T00:00:00Z,Mangochi,0,0,31
2022-08-07T00:00:00Z,Mangochi,0,0,31
2022-08-08T00:00:00Z,Mangochi,0,0,32
2022-08-09T00:00:00Z,Mangochi,0,0,32
2022-08-10T00:00:00Z,Mangochi,0,0,32
2022-08-11T00:00:00Z,Mangochi,0,0,32
2022-08-12T00:00:00Z,Mangochi,0,0,32
2022-08-13T00:00:00Z,Mangochi,0,0,32
2022-08-14T00:00:00Z,Mangochi,0,0,32
2022-08-15T00:00:00Z,Mangochi,0,0,33
2022-08-16T00:00:00Z,Mangochi,0,0,33
2022-08-17T00:00:00Z,Mangochi,0,0,33
2022-08-18T00:00:00Z,Mangochi,0,0,33
2022-08-19T00:00:00Z,Mangochi,0,0,33
2022-08-20T00:00:00Z,Mangochi,0,0,33
2022-08-21T00:00:00Z,Mangochi,0,0,33
2022-08-22T00:00:00Z,Mangochi,0,0,34
2022-08-23T00:00:00Z,Mangochi,0,0,34
2022-08-24T00:00:00Z,Mangochi,0,0,34
2022-08-25T00:00:00Z,Mangochi,0,0,34
2022-08-26T00:00:00Z,Mangochi,0,0,34
2022-08-27T00:00:00Z,Mangochi,0,0,34
2022-08-28T00:00:00Z,Mangochi,0,0,34
2022-08-29T00:00:00Z,Mangochi,0,0,35
2022-08-30T00:00:00Z,Mangochi,0,0,35
2022-08-31T00:00:00Z,Mangochi,0,0,35
2022-09-01T00:00:00Z,Mangochi,0,0,35
2022-09-02T00:00:00Z,Mangochi,0,0,35
2022-09-03T00:00:00Z,Mangochi,0,0,35
2022-09-04T00:00:00Z,Mangochi,0,0,35
2022-09-05T00:00:00Z,Mangochi,0,0,36
2022-09-06T00:00:00Z,Mangochi,0,0,36
2022-09-07T00:00:00Z,Mangochi,0,0,36
2022-09-08T00:00:00Z,Mangochi,0,0,36
2022-09-09T00:00:00Z,Mangochi,0,0,36
2022-09-10T00:00:00Z,Mangochi,0,0,36
2022-09-11T00:00:00Z,Mangochi,0,0,36
2022-09-12T00:00:00Z,Mangochi,0,0,37
2022-09-13T00:00:00Z,Mangochi,0,0,37
2022-09-14T00:00:00Z,Mangochi,0,0,37
2022-09-15T00:00:00Z,Mangochi,0,0,37
2022-09-16T00:00:00Z,Mangochi,0,0,37
2022-09-17T00:00:00Z,Mangochi,0,0,37
2022-09-18T00:00:00Z,Mangochi,0,0,37
2022-09-19T00:00:00Z,Mangochi,0,0,38
2022-09-20T00:00:00Z,Mangochi,0,0,38
2022-09-21T00:00:00Z,Mangochi,0,0,38
2022-09-22T00:00:00Z,Mangochi,0,0,38
2022-09-23T00:00:00Z,Mangochi,0,0,38
2022-09-24T00:00:00Z,Mangochi,0,0,38
2022-09-25T00:00:00Z,Mangochi,0,0,38
2022-09-26T00:00:00Z,Mangochi,1,0,39
2022-09-27T00:00:00Z,Mangochi,0,0,39
2022-09-28T00:00:00Z,Mangochi,0,0,39
2022-09-29T00:00:00Z,Mangochi,0,0,39
2022-09-30T00:00:00Z,Mangochi,1,1,39
2022-10-01T00:00:00Z,Mangochi,3,0,39
2022-10-02T00:00:00Z,Mangochi,0,0,39
2022-10-03T00:00:00Z,Mangochi,2,0,40
2022-10-04T00:00:00Z,Mangochi,1,0,40
2022-10-05T00:00:00Z,Mangochi,1,0,40
2022-10-06T00:00:00Z,Mangochi,0,0,40
2022-10-07T00:00:00Z,Mangochi,0,0,40
2022-10-08T00:00:00Z,Mangochi,2,0,40
2022-10-09T00:00:00Z,Mangochi,4,0,40
2022-10-10T00:00:00Z,Mangochi,3,0,41
2022-10-11T00:00:00Z,Mangochi,2,0,41
2022-10-12T00:00:00Z,Mangochi,4,1,41
2022-10-13T00:00:00Z,Mangochi,1,0,41
2022-10-14T00:00:00Z,Mangochi,1,0,41
2022-10-15T00:00:00Z,Mangochi,3,0,41
2022-10-16T00:00:00Z,Mangochi,2,0,41
2022-10-17T00:00:00Z,Mangochi,1,0,42
2022-10-18T00:00:00Z,Mangochi,0,0,42
2022-10-19T00:00:00Z,Mangochi,0,0,42
2022-10-20T00:00:00Z,Mangochi,1,0,42
2022-10-21T00:00:00Z,Mangochi,9,0,42
2022-10-22T00:00:00Z,Mangochi,6,0,42
2022-10-23T00:00:00Z,Mangochi,0,0,42
2022-10-24T00:00:00Z,Mangochi,23,2,43
2022-10-25T00:00:00Z,Mangochi,5,0,43
2022-10-26T00:00:00Z,Mangochi,0,0,43
2022-10-27T00:00:00Z,Mangochi,31,1,43
2022-10-28T00:00:00Z,Mangochi,14,1,43
2022-10-29T00:00:00Z,Mangochi,38,0,43
2022-10-30T00:00:00Z,Mangochi,14,0,43
2022-10-31T00:00:00Z,Mangochi,32,1,44
2022-11-01T00:00:00Z,Mangochi,33,1,44
2022-11-02T00:00:00Z,Mangochi,49,0,44
2022-11-03T00:00:00Z,Mangochi,86,4,44
2022-11-04T00:00:00Z,Mangochi,28,1,44
2022-11-05T00:00:00Z,Mangochi,28,0,44
2022-11-06T00:00:00Z,Mangochi,40,0,44
2022-11-07T00:00:00Z,Mangochi,44,0,45
2022-11-08T00:00:00Z,Mangochi,58,1,45
2022-11-09T00:00:00Z,Mangochi,46,0,45
2022-11-10T00:00:00Z,Mangochi,67,3,45
2022-11-11T00:00:00Z,Mangochi,28,2,45
2022-11-12T00:00:00Z,Mangochi,37,2,45
2022-11-13T00:00:00Z,Mangochi,45,3,45
2022-11-14T00:00:00Z,Mangochi,42,1,46
2022-11-15T00:00:00Z,Mangochi,41,0,46
2022-11-16T00:00:00Z,Mangochi,36,0,46
2022-11-17T00:00:00Z,Mangochi,33,1,46
2022-11-18T00:00:00Z,Mangochi,17,0,46
2022-11-19T00:00:00Z,Mangochi,18,1,46
2022-11-20T00:00:00Z,Mangochi,51,1,46
2022-11-21T00:00:00Z,Mangochi,80,2,47
2022-11-22T00:00:00Z,Mangochi,162,1,47
2022-11-23T00:00:00Z,Mangochi,104,1,47
2022-11-24T00:00:00Z,Mangochi,50,1,47
2022-11-25T00:00:00Z,Mangochi,89,1,47
2022-11-26T00:00:00Z,Mangochi,117,1,47
2022-11-27T00:00:00Z,Mangochi,94,1,47
2022-11-28T00:00:00Z,Mangochi,93,1,48
2022-11-29T00:00:00Z,Mangochi,83,1,48
2022-11-30T00:00:00Z,Mangochi,80,1,48
2022-12-01T00:00:00Z,Mangochi,56,1,48
2022-12-02T00:00:00Z,Mangochi,59,2,48
2022-12-03T00:00:00Z,Mangochi,67,1,48
2022-12-04T00:00:00Z,Mangochi,43,3,48
2022-12-05T00:00:00Z,Mangochi,77,1,49
2022-12-06T00:00:00Z,Mangochi,93,0,49
2022-12-07T00:00:00Z,Mangochi,111,2,49
2022-12-08T00:00:00Z,Mangochi,92,0,49
2022-12-09T00:00:00Z,Mangochi,93,0,49
2022-12-10T00:00:00Z,Mangochi,73,0,49
2022-12-11T00:00:00Z,Mangochi,83,3,49
2022-12-12T00:00:00Z,Mangochi,55,4,50
2022-12-13T00:00:00Z,Mangochi,91,5,50
2022-12-14T00:00:00Z,Mangochi,53,0,50
2022-12-15T00:00:00Z,Mangochi,46,1,50
2022-12-16T00:00:00Z,Mangochi,45,0,50
2022-12-17T00:00:00Z,Mangochi,62,1,50
2022-12-18T00:00:00Z,Mangochi,67,3,50
2022-12-19T00:00:00Z,Mangochi,60,0,51
2022-12-20T00:00:00Z,Mangochi,42,0,51
2022-12-21T00:00:00Z,Mangochi,44,1,51
2022-12-22T00:00:00Z,Mangochi,56,3,51
2022-12-23T00:00:00Z,Mangochi,52,2,51
